StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3_First Click,Q3_Last Click,Q3_Page Submit,Q3_Click Count,Q4,Q5,Q34_First Click,Q34_Last Click,Q34_Page Submit,Q34_Click Count,Q7,Q8,Q9,Q37_First Click,Q37_Last Click,Q37_Page Submit,Q37_Click Count,Q32,Q11,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,Q13,Q14,Q15,Q16_First Click,Q16_Last Click,Q16_Page Submit,Q16_Click Count,Q17,Q18,Q19_First Click,Q19_Last Click,Q19_Page Submit,Q19_Click Count,MTurkCode
4/8/18 15:52,4/8/18 15:58,0,73.249.173.156,100,317,1,4/8/18 15:58,R_2dZphNQzCH2F0YP,,,,,42.89149475,-71.27870178,anonymous,EN,1,24,3.784,6.561,7.794,3,3,2,1.747,4.006,4.923,2,,1,,202.088,202.088,203.095,1,two young men that are part of isil and the effects that they have had and their experiences. ,4,6.847,6.847,8.422,1,2,2,4,6.255,19.153,19.998,4,4,5,4.646,9.955,15.052,3,85178208
4/8/18 15:50,4/8/18 15:58,0,71.186.239.193,100,468,1,4/8/18 15:58,R_1gnogyd2iXP9BtS,,,,,42.91749573,-78.8891983,anonymous,EN,2,27,1.576,10.188,11.418,3,3,2,1.174,2.42,3.646,2,,,1,1.744,24.33,136.196,3,The video was about battling ISIS in Syria. It dealt with the plans to defeat rebel forces.,1,2.772,2.772,4.346,1,2,2,2,2.822,8.41,9.778,4,2,4,1.308,11.188,12.478,5,6387987
4/8/18 15:51,4/8/18 15:58,0,37.72.175.84,100,431,1,4/8/18 15:58,R_21tgZFilbft8dqC,,,,,40.73080444,-73.99749756,anonymous,EN,1,48,1.015,90.041,93.806,3,5,2,5.726,11.211,12.494,2,1,,,185.152,185.827,186.901,2, Weather forecast for California showing the possibility of rain and flash flooding in the next couple of days. Local news segment.,2,2.931,2.931,4.191,1,1,1,3,4.089,14.78,15.105,4,3,2,5.124,15.763,16.672,5,29331737
4/8/18 15:51,4/8/18 15:58,0,174.234.129.21,100,398,1,4/8/18 15:58,R_1OAArRQ6j2mxrha,,,,,38.74220276,-90.25789642,anonymous,EN,1,38,0.772,5.487,13.281,6,5,2,1.901,3.931,4.804,5,,,1,146.877,147.899,149.225,3,"US marines are in Syria to fight a possible war with Iraq.  The US and Russia are wanting the Kurds and Turks to fight, vut",1,2.717,4.755,5.978,4,4,2,5,0.687,11.926,12.917,16,5,5,6.842,13.242,14.193,11,3770840
4/8/18 15:52,4/8/18 15:58,0,189.217.10.83,100,358,1,4/8/18 15:58,R_OIIPZd8WlLDPrbj,,,,,19.41940308,-99.23429871,anonymous,EN,2,26,3.347,4.904,17.322,2,5,2,2.473,5.898,7.011,2,,1,,71.865,71.865,201.361,1,Two Isis militants were interviewed. They explained the reasons for the attack in Baghdad.,4,6.86,6.86,8.773,1,3,3,3,5.899,23.364,24.492,4,4,4,5.074,15.893,17.006,2,96326092
4/8/18 15:52,4/8/18 15:58,0,167.160.123.22,100,378,1,4/8/18 15:58,R_1Ein04cl4oQS4tl,,,,,32.29119873,-90.18440247,anonymous,EN,1,50,0.745,6.474,7.296,5,3,2,2.465,7.969,9,5,,1,,231.428,232.636,233.076,2,2 prisoners from Isis were interviewed about how and why they committed crimes: killing of innocent people.,4,3.495,3.495,4.712,1,2,2,2,7.404,18.899,21.203,6,4,2,4.289,10.105,12.255,4,80549643
4/8/18 15:52,4/8/18 15:58,0,68.44.74.74,100,361,1,4/8/18 15:58,R_R30PZsy4ntEocGB,,,,,40.04829407,-85.6855011,anonymous,EN,2,15,1.433,6.161,8.016,2,5,2,2.149,4.54,5.973,2,,1,,202.657,202.657,205.468,1,This was an interview with two of ISIL's former recruits that had been given jobs in sleeper cells and ordered to place car bombs in order to take out their government.  They are angry with America and will fight if given a chance. ,4,4.547,4.547,6.263,1,2,2,3,6.886,14.126,16.494,3,2,4,6.039,10.298,11.929,2,64446885
4/8/18 15:54,4/8/18 15:58,0,68.103.182.124,100,230,1,4/8/18 15:58,R_V4ow5DBeX2HAVH3,,,,,37.68200684,-97.1713028,anonymous,EN,2,17,0.994,1.75,3.7,2,6,2,1.7,3.106,4.234,2,,,1,151.028,151.028,153.888,1,America is increasing its involvement in Syria by helping to fight along with anti-ISIS forces.,1,1.88,1.88,3.332,1,4,4,5,3.218,7.526,8.514,3,5,5,3.97,6.134,7.378,2,93522998
4/8/18 15:53,4/8/18 15:58,0,71.208.51.146,100,294,1,4/8/18 15:58,R_sbONV7jFajdsnip,,,,,26.60249329,-81.62329865,anonymous,EN,1,10,1.147,3.005,4.122,3,3,2,1.095,2.751,3.595,2,1,,,198.251,198.251,199.414,1,It was a weather report for Southern California. It predicted a lot of rain in fact flash flood warnings and watches.,2,1.804,1.804,4.146,1,4,5,5,3.02,7.675,10.532,3,5,5,2.354,4.717,6.124,2,84098124
4/8/18 15:49,4/8/18 15:58,0,117.221.217.240,100,510,1,4/8/18 15:58,R_RFB2oQKqD7kXqUx,,,,,11.3500061,77.73330688,anonymous,EN,1,27,1.342,6.481,7.762,4,5,1,4.155,7.442,8.649,5,,,1,4.971,4.971,202.153,1,"he marines moving into Syria are positioning howitzers to be ready to help local Syrian forces, said the official, who was not authorised to discuss the deployment publicly. In addition, the US is preparing to send hundreds of troops",1,0.827,0.827,1.935,1,1,1,1,0.62,2.685,3.8,3,1,1,0.772,1.58,2.665,2,30494247
4/8/18 15:54,4/8/18 15:58,0,173.91.82.43,100,259,1,4/8/18 15:58,R_22Xj1ZE8tRn5kQo,,,,,41.9703064,-80.3125,anonymous,EN,2,39,2.34,5.334,5.945,4,7,2,1.671,3.543,3.999,3,,1,,11.507,150.84,192.974,2,The reporter interviewed Jihadi fighters who had been captured to find out about their lives and motivation.,4,2.372,2.372,3.373,1,2,2,4,1.79,6.031,7.02,3,5,5,3.092,4.972,5.837,3,12328173
4/8/18 15:49,4/8/18 15:58,0,108.213.140.246,100,518,1,4/8/18 15:58,R_bdzJDSZVFnsC8MN,,,,,29.86880493,-95.53800201,anonymous,EN,1,44,1.806,16.368,17.859,3,7,2,2.202,5.053,6.208,2,,1,,219.636,221.303,222.507,2,interview why these two detainees joined ISIS. Asking what motivated them in joining and how do they justify killing thousands of innocent civilians. They state the ideal of a Muslin state and their hated for America,4,4.185,4.185,8.256,1,2,1,4,4.482,16.677,23.086,5,5,5,3.817,8.748,11.74,2,75915470
4/8/18 15:50,4/8/18 15:58,0,76.26.168.50,100,491,1,4/8/18 15:58,R_2vjm8f0cQBgfCaS,,,,,27.51480103,-80.31089783,anonymous,EN,1,10,0.874,3.606,104.047,5,3,2,1.102,3.369,4.087,3,1,,,41.905,263.532,264.068,2,the weather lots of rain in california covering the whole state,2,1.761,1.761,40.807,1,2,2,1,1.085,3.082,4.627,3,2,2,0.548,1.726,2.54,2,33222698
4/8/18 15:49,4/8/18 15:58,0,104.35.170.65,100,529,1,4/8/18 15:58,R_1irEskBKxSzJXTo,,,,,34.15390015,-117.9918976,anonymous,EN,2,5,8.531,9.262,11.732,2,2,2,2.151,3.83,10.614,2,,,1,137.158,137.158,140.175,1,The US Marine is over in Syria helping to fight ISIS ,1,2.957,2.957,6.059,1,3,3,3,5.549,32.149,33.043,3,4,4,33.114,37.224,38.341,2,29429995
4/8/18 15:53,4/8/18 15:58,0,107.77.224.195,100,291,1,4/8/18 15:58,R_TjGlDOxCm21OHkt,,,,,40.81950378,-73.92089844,anonymous,EN,2,34,3.925,24.353,24.726,4,5,2,4.288,9.422,10.779,2,,,1,126.673,137.214,138.396,2,"There are more US troops being sent to Syria to battle ISIS. The US, Russia, and Turkey are also putting aside their differences in order to come together and battle against ISIS together.",1,2.199,2.199,4.16,1,2,4,4,13.362,35.193,37.443,5,5,5,2.632,8.274,9.385,4,84174063
4/8/18 15:55,4/8/18 15:58,0,99.101.100.7,100,210,1,4/8/18 15:58,R_3NPorR7fZxD0IYR,,,,,35.03869629,-89.92759705,anonymous,EN,1,43,0,0,4.287,0,2,2,0,0,3.364,0,,,1,92.008,92.008,147.684,1,Syria and ISIS along with Russia and US cooperation,1,0,0,5.411,0,4,2,5,0,0,10.858,0,4,4,0,0,5.156,0,34498711
4/8/18 15:54,4/8/18 15:58,0,98.209.27.109,100,253,1,4/8/18 15:58,R_2yfNvp1VZc2NRez,,,,,42.98880005,-85.4641037,anonymous,EN,2,35,0.621,1.296,2.954,2,5,2,0.735,2.918,3.734,2,,1,,194.074,195.398,196.212,3,It was an interview with two members of ISIS who talked about their roles in the group.,4,1.806,1.806,2.627,1,4,1,5,3.518,6.088,6.76,3,5,5,1.484,3.649,4.238,3,36424394
4/8/18 15:54,4/8/18 15:58,0,157.50.244.46,100,272,1,4/8/18 15:58,R_2s4MBexWeJFgtP9,,,,,10.73330688,77.51669312,anonymous,EN,1,15,1.058,14.448,15.848,5,5,2,2.17,5.642,6.688,2,,1,,9.092,9.092,133.208,1,very unexpeced bom plaster the country. i am so sad. many peoples death the bom plaster.,1,5.01,5.01,8.568,1,3,3,3,0.918,4.716,5.976,3,3,3,0.856,1.71,3.06,2,53076502
4/8/18 15:53,4/8/18 15:58,0,107.77.248.119,100,309,1,4/8/18 15:58,R_2bTeCpIYRypkrYl,,,,,34.64819336,-83.16549683,anonymous,EN,1,11,0.697,3.331,4.145,4,3,2,2.014,3.862,4.622,2,1,,,47.118,179.653,180.742,2,"The weather in California, how unusual it is. The immense rainfall is causing flash floods in some areas, high elevation areas are getting a small amount of snow.",2,2.516,2.516,5.029,1,2,3,3,6.43,23.765,24.869,5,2,3,6.635,12.011,13.457,2,87010796
4/8/18 15:53,4/8/18 15:58,0,71.199.224.83,100,349,1,4/8/18 15:58,R_2775r7hPATVRMaj,,,,,30.36239624,-81.69719696,anonymous,EN,2,10,4.183,6.608,8.651,3,5,2,2.045,4.697,6.058,2,,,1,137.276,137.276,139.079,1,"Marines from San Diego as well as some of the U.S. other conventional military forces are being increasingly seen entering Syria to support rebel forces.  There is a campaign soon to be underway to battle for Raqqa, Syria and destroy the ISIS/ISIL forces holding territory there.  Russia, Turkey and U.S. military leaders have met to try and get the Kurds and the Turks to smooth out their differences and unite to defeat ISIS.",1,4.485,4.485,8.058,1,1,1,1,2.58,11.972,13.389,5,1,1,3.146,8.84,9.302,3,30542447
4/8/18 15:50,4/8/18 15:58,0,76.230.224.140,100,489,1,4/8/18 15:58,R_2dtCFqcHccgDbfx,,,,,34.00909424,-84.00879669,anonymous,EN,1,11,6.544,14.497,16.229,4,3,2,3.595,12.249,14.271,3,,,1,6.074,345.795,347.599,10,us troops + russia trying to put pressure on isis in raqqa,1,11.409,11.409,14.01,1,1,2,3,4.872,24.093,25.724,6,4,1,5.233,12.483,14.485,3,14780381
4/8/18 15:54,4/8/18 15:59,0,73.183.34.156,100,295,1,4/8/18 15:59,R_1rBznJYpVnPcejZ,,,,,40.4066925,-80.1108017,anonymous,EN,1,39,1.169,6.513,7.766,3,2,2,1.442,3.579,5.419,2,1,,,194.514,194.514,196.378,1,he was discussing the weather in and around the los angelas area. there was alot of rain in the forcast,2,1.401,1.401,3.761,1,2,2,3,7.451,15.085,16.24,3,4,4,3.31,5.429,6.728,2,79711188
4/8/18 15:55,4/8/18 15:59,0,71.47.129.32,100,247,1,4/8/18 15:59,R_3oziW4TIhFzvERX,,,,,28.61849976,-81.43360138,anonymous,EN,1,10,0,0,8.605,0,5,2,0,0,6.239,0,1,,,9.705,141.354,144.184,5,"Weather for SoCal, including lotsa rain and flood warnings. Ooooh!",2,0,0,3.611,0,1,5,5,2.737,2.737,11.129,1,5,5,0,0,5.114,0,92871199
4/8/18 15:52,4/8/18 15:59,0,74.131.139.20,100,391,1,4/8/18 15:59,R_2xJlis6L6wrsTUf,,,,,38.16090393,-85.78510284,anonymous,EN,2,18,0.95,1.454,7.191,4,7,2,5.881,8.931,10.625,4,1,,,212.37,271.294,276.19,5,It was a weather report in California. There is a lot of rain approaching. ,2,1.634,1.654,2.675,2,3,2,3,7.191,17.183,18.041,8,5,5,4.366,7.678,8.559,4,50967753
4/8/18 15:55,4/8/18 15:59,0,59.97.52.118,100,237,1,4/8/18 15:59,R_3oMDP1MXIPfHQDM,,,,,10.3500061,77.95001221,anonymous,EN,1,15,1.743,6.284,7.305,4,3,1,1.513,2.525,3.466,2,,1,,3.251,3.251,142.974,1,"THE HUMAN OFECTED IN A COUNTRY OF ASIS FOR THE LOOS OF HUMAN DEATH
",4,4.801,4.801,8.169,1,3,4,4,2.872,5.879,6.725,4,4,5,7.952,9.415,10.304,3,45448578
4/8/18 15:54,4/8/18 15:59,0,174.217.8.58,100,305,1,4/8/18 15:59,R_2lVQPorlQ7h5gn7,,,,,41.10279846,-96.24289703,anonymous,EN,2,16,0.578,0.903,4.401,4,5,2,4.649,6.871,7.327,4,,1,,86.335,194.922,195.543,3,Isis members were being questioned about killing innocent people.  They talked about different methods including car bombs.,4,8.509,8.514,10.042,2,2,4,2,3.382,13.752,14.307,11,4,5,3.993,7.859,8.398,4,89793363
4/8/18 15:55,4/8/18 15:59,0,172.56.31.48,100,243,1,4/8/18 15:59,R_1OkqJiC1a8evEXe,,,,,34.04980469,-118.2111053,anonymous,EN,2,5,0.63,1.185,3.443,4,5,2,1.411,3.466,4.509,5,,,1,113.924,138.032,138.754,13,"It discussed the US military's involvement with the fight against ISIS in Raqqa, Syria. ",1,3.537,3.554,4.67,2,4,2,4,4.6,11.695,12.183,12,5,5,1.962,5.037,5.6,5,37368062
4/8/18 15:51,4/8/18 15:59,0,157.50.10.19,100,457,1,4/8/18 15:59,R_1r0LDlNDDWcJq9A,,,,,13.08329773,80.28329468,anonymous,EN,1,2,2.877,5.455,6.731,3,5,1,1.595,2.56,3.615,2,1,,,240.146,240.146,241.3,1,the summary of the topic that was discussed in the video it is a us military works ha had a safe work,2,2.03,2.03,2.999,1,4,5,3,0,0,4.255,0,3,4,0.686,2.069,3.95,2,80138132
4/8/18 15:52,4/8/18 15:59,0,117.221.137.109,100,398,1,4/8/18 15:59,R_2vicCcnNbth2cV0,,,,,11.46670532,77.45001221,anonymous,EN,1,10,8.273,11.532,12.944,3,5,1,1.204,2.74,5.274,2,,,1,3.336,3.336,180.937,1,the men is terrorist he also arrested by solders and put in to the jail ,4,2.145,2.145,3.386,1,3,2,3,1.332,5.556,6.793,5,3,2,1.239,3.479,5.068,4,89324098
4/8/18 15:53,4/8/18 15:59,0,74.193.103.196,100,342,1,4/8/18 15:59,R_27x3nJ96mZoEPmR,,,,,30.72470093,-94.82299805,anonymous,EN,1,44,1.05,5.722,7.676,3,4,2,1.952,4.812,6.38,2,,,1,203.28,203.28,204.558,1,the battle against isis in syria led by the us and russia ,1,6.942,6.942,8.404,1,2,1,2,8,22.468,23.77,4,4,5,6.416,9.332,10.464,2,89055906
4/8/18 15:54,4/8/18 15:59,0,162.198.143.20,100,296,1,4/8/18 15:59,R_1cYTtNqeO4aQVXK,,,,,41.08650208,-81.50849915,anonymous,EN,2,30,1.661,9.237,10.661,3,2,2,2.275,6.456,7.117,3,,,1,4.232,150.435,152.062,2,USA sending troops to Syria to fight ISIS. Russia is working with USA to resolve the problem.,1,4.403,4.403,7.492,1,2,3,3,3.478,27.202,29.434,10,3,2,12.049,26.491,27.393,5,56582707
4/8/18 15:54,4/8/18 15:59,0,73.37.178.20,100,320,1,4/8/18 15:59,R_3lXojNxGpAkoxFC,,,,,45.01019287,-93.34279633,anonymous,EN,2,36,1.918,6.671,8.531,3,3,2,6.164,9.322,11.31,2,1,,,188.031,188.031,189.836,1,"The chance of severe storms and possible flooding, Most of the weather activity is taking place in the mountains. And gave a forecast for the next five days. ",2,5.73,5.73,7.835,1,2,3,4,5.996,15.934,17.489,3,4,5,6.409,8.417,10.669,2,74266698
4/8/18 15:56,4/8/18 15:59,0,190.33.220.17,100,213,1,4/8/18 15:59,R_2wgZqtS6iJMDCoi,,,,,8.966705322,-79.53330231,anonymous,EN,1,19,1.15,3.378,4.608,3,6,2,1.381,5.937,7.721,3,,,1,124.186,124.186,131.405,1,The Us is increasing military troops in Syria. They are cooperating with Russia to better fight the terror regime.,1,1.558,1.558,3.848,1,1,1,4,3.311,11.787,13.257,3,5,5,3.322,6.808,7.966,3,61306635
4/8/18 15:54,4/8/18 15:59,0,67.166.201.72,100,333,1,4/8/18 15:59,R_3prR71tvo1zD8rV,,,,,34.26620483,-85.11589813,anonymous,EN,3,11,1.178,3.939,4.754,3,3,2,2.184,4.265,4.935,2,,1,,201.545,201.545,202.49,1,It was an interview with two individuals who gave their reasoning for fighting for the islamic state.,4,4.558,4.558,6.027,1,3,3,3,4.879,16.164,17.759,3,4,4,3.303,8.226,9.389,2,50698665
4/8/18 15:53,4/8/18 15:59,0,190.199.127.65,100,350,1,4/8/18 15:59,R_3EEBX53qZHpq8gM,,,,,8.629196167,-70.2071991,anonymous,EN,1,10,1.029,11.912,14.164,3,5,2,1.02,8.118,9.708,5,,,1,34.756,34.756,153.401,1,"It refers to the attacks of the United States to Isis, and talks of the United States, Turkey and Russia on Syria",1,3.645,3.645,10.3,1,2,2,2,5.357,12.188,13.432,3,3,4,5.731,8.87,9.806,2,99235350
4/8/18 15:54,4/8/18 15:59,0,73.82.129.79,100,337,1,4/8/18 15:59,R_246icEAnvlW4zOo,,,,,33.29060364,-84.26589966,anonymous,EN,1,11,2.706,4.078,8.26,4,3,2,2.517,5.138,6.108,5,1,,,14.833,191.011,193.016,9,Rainfall and the weather for different parts of California. The reasons for the rain and possible floods.,2,2.788,2.802,5.182,2,4,3,4,5.008,16.174,17.02,9,5,5,4.574,8.227,9.362,5,17280069
4/8/18 15:54,4/8/18 15:59,0,75.167.131.114,100,301,1,4/8/18 15:59,R_1OrhhCnQyPjq65z,,,,,43.61210632,-116.3914948,anonymous,EN,1,13,7.38,9.835,10.609,3,2,2,0.966,2.877,3.865,2,,1,,8.582,196.415,197.398,3,"RT spoke with extremist Islamic terrorists, who revealed their motivations and directives. They felt their enemy was America, which had ""destroyed"" their world.",4,3.509,3.509,4.302,1,2,4,2,2.643,11.409,12.381,4,5,3,2.71,4.962,6.118,2,88504174
4/8/18 15:53,4/8/18 15:59,0,70.63.122.98,100,356,1,4/8/18 15:59,R_3r2SOFJuGM7C8z7,,,,,36.00740051,-79.87319946,anonymous,EN,1,28,0.721,1.222,4.438,2,2,2,0.59,2.438,3.601,2,,1,,60.016,60.016,216.169,1,They were talking to ISIS extremists. They talked about how they were recruited and what they do in ISIS.,4,8.504,8.504,9.736,1,3,2,4,5.057,11.09,12.874,3,5,5,2.776,5.536,6.667,2,40924880
4/8/18 15:53,4/8/18 15:59,0,45.21.138.60,100,374,1,4/8/18 15:59,R_2aV3tRe629irhJm,,,,,42.75320435,-87.81230164,anonymous,EN,2,50,1.239,8.8,10.822,5,5,2,6.048,11.432,14.46,5,1,,,58.315,201.503,202.336,4,They discussed the rain forecast and temperatures over the next week on the western coast. It warned of flooding warning and watches.,2,3.886,4.878,6.637,2,2,2,3,6.338,29.188,30.092,9,5,5,4.268,11.221,12.14,7,28038491
4/8/18 15:54,4/8/18 15:59,0,117.241.214.70,100,323,1,4/8/18 15:59,R_3Mbuq7LH8AnUZ2j,,,,,8.193893433,77.43139648,anonymous,EN,2,15,0.642,14.89,15.864,4,5,1,3.706,4.642,7.098,2,,1,,20.982,20.982,155.014,1,THIS VIDEO CONTAINS THE SOME CRICKET ADIVERS AND SOME BLOOMS OF THE NATIONS NEWS.,1,2.822,2.822,3.808,1,3,2,2,1.248,4.232,5.704,4,3,3,1.078,4.198,5.05,4,34536580
4/8/18 15:53,4/8/18 15:59,0,73.214.69.143,100,386,1,4/8/18 15:59,R_1qepvWJGBecCbqC,,,,,40.33560181,-79.55069733,anonymous,EN,2,39,4.344,7.48,8.337,4,7,2,26.422,29.44,32.207,5,,1,,7.624,10.645,286.142,2,An interview with ISIL or isis captured people. They said they'd fight america if they had a chance.,4,0.587,2.158,2.7,2,1,1,1,0.787,4.88,5.618,37,1,1,13.088,16.381,16.631,30,54386194
4/8/18 15:49,4/8/18 15:59,0,96.236.120.46,100,615,1,4/8/18 15:59,R_2znJy5BAY9vK8mc,,,,,42.47279358,-73.2743988,anonymous,EN,1,7,0.638,9.884,10.536,4,5,2,1.238,3.016,3.748,3,,1,,12.542,31.42,250.078,2,The news article interviewed peolple in a iraqi jail and asked them why they joined ISIS.,4,2.372,2.372,86.182,1,2,2,2,23.288,26.77,28.442,4,4,3,45.41,48.514,49.54,5,2129995
4/8/18 15:54,4/8/18 16:00,0,207.244.66.97,100,331,1,4/8/18 16:00,R_1Ed5wBIrrsRmYO9,,,,,38.77009583,-77.63210297,anonymous,EN,1,15,0.896,3.681,4.842,3,5,1,2.033,3.729,5.482,2,,1,,204.446,204.446,206.494,1,two ISIL extremists were interviewed in the video. they gave reasons for why they are terrorists,4,5.933,5.933,7.277,1,1,1,2,4.359,13.623,15.2,3,4,2,5.764,10.517,11.725,2,93452051
4/8/18 15:56,4/8/18 16:00,0,173.22.6.76,100,224,1,4/8/18 16:00,R_2QRtJ17B8AqIOtJ,,,,,44.33410645,-94.06169891,anonymous,EN,1,36,2.685,12.03,13.884,3,5,2,1.013,2.949,3.862,2,,,1,136.642,136.648,137.699,2,"The topic was about the US, Russia and Turkey and their fight against ISIS in Syria.",1,2.279,2.283,4.206,2,2,2,3,3.386,10.102,11.435,7,5,4,6.966,12.43,13.653,4,22333553
4/8/18 15:51,4/8/18 16:00,0,70.173.37.239,100,505,1,4/8/18 16:00,R_1CCHZKZM46bUDVc,,,,,36.2348938,-115.2904968,anonymous,EN,1,23,1.59,7.48,9.446,3,5,2,1.5,8.782,9.808,5,,,1,238.064,345.232,377.104,5,US military helps fight ISIS in Syria and Northern Iraq.,1,3.996,3.996,7.492,1,1,1,1,3.496,11.446,13.158,4,3,2,4.726,15.634,16.688,3,32479914
4/8/18 15:56,4/8/18 16:00,0,67.180.35.221,100,230,1,4/8/18 16:00,R_TaVjmJzmyUUq6xr,,,,,38.11650085,-122.2090988,anonymous,EN,1,5,0.805,0.805,3.425,1,3,1,0,0,2.338,0,,,1,3.163,3.163,134.633,1,More US marines were sent to fight ISIS. These marines are of the conventional variety and not special forces which implies that more help is needed on the front lines and not just for specialty forces. ,1,0,0,2.364,0,1,1,1,0,0,9.355,0,2,1,0,0,8.027,0,45360678
4/8/18 15:54,4/8/18 16:00,0,45.118.34.217,100,341,1,4/8/18 16:00,R_2RQvCoVRrpYpwwk,,,,,11.23330688,78.16668701,anonymous,EN,1,15,4.708,15.97,17.527,3,1,1,3.426,6.451,7.355,2,,,1,9.64,9.64,154.937,1,"War is a state of armed conflict between states or societies. It is generally characterized by extreme aggression, destruction, and mortality, using regular or irregular military forces. An absence of war is usually called ""peace"".",3,14.208,16.225,18.328,2,2,2,1,5.52,10.151,11.82,4,4,2,3.017,5.305,6.996,2,21456193
4/8/18 15:56,4/8/18 16:00,0,50.245.130.75,100,257,1,4/8/18 16:00,R_xtq8tRleSKWK35L,,,,,47.56019592,-122.2281036,anonymous,EN,2,48,1,1.722,6.237,4,5,2,1.477,3.585,4.063,5,,,1,20.573,143.108,143.739,16,US marines help in North Syria helps fight with ISIS. It showed a map where ISIS is active,1,2.144,2.159,5.193,2,3,2,4,4.947,17.906,19.078,15,4,5,4.347,6.989,7.678,6,49826421
4/8/18 15:55,4/8/18 16:00,0,174.102.228.20,100,288,1,4/8/18 16:00,R_9z3kXHTHtW7aS7T,,,,,42.52920532,-87.8844986,anonymous,EN,2,50,1.466,5.974,7.951,3,5,2,3.754,5.349,6.537,2,1,,,146.949,155.653,199.388,2,There is a lot of rainfall and lower temperatures in the southern California area. ,2,2.447,2.447,3.652,1,3,3,3,4.348,17.794,19.028,5,4,5,4.449,7.295,8.83,2,9960268
4/8/18 15:53,4/8/18 16:00,0,157.50.91.12,100,411,1,4/8/18 16:00,R_x0olSfuua4Vy0Zr,,,,,11.97779846,78.27011108,anonymous,EN,1,2,0.85,3.424,4.421,3,5,1,2.153,3.091,4.076,2,,,1,3.279,3.279,317.647,1,The summary of the topic that was discussed in the video it is a us military and weather safety work,2,1.852,1.852,3.35,1,3,1,3,1.325,11.436,12.376,6,3,3,1.406,2.172,3.249,2,77859796
4/8/18 15:54,4/8/18 16:00,0,108.184.205.177,100,370,1,4/8/18 16:00,R_sp2rTJ3Kqq859HX,,,,,33.74740601,-117.9938965,anonymous,EN,1,5,1.732,7.576,8.432,6,5,2,2.796,7.63,8.574,5,,1,,201.154,203.236,205.288,2,Islamic extremists are trying to overthrow the current government of Irag,4,8.02,8.02,13.414,1,1,1,1,4.162,18.43,19.738,6,3,2,7.338,16.86,18.528,4,52888383
4/8/18 15:56,4/8/18 16:01,0,86.103.218.135,100,281,1,4/8/18 16:01,R_AurRKmLjEbc29qx,,,,,54.32049561,10.13270569,anonymous,EN,1,48,0.992,5.978,8.774,5,3,2,1.492,3.978,5.346,2,,1,,59.538,59.538,202.426,1,2 isil prisoners were asked about their motivations to join isil,4,3.236,3.236,5.222,1,2,2,2,4.392,10.648,12.068,3,3,5,6.45,9.7,10.602,2,29712630
4/8/18 15:50,4/8/18 16:01,0,181.225.47.154,100,624,1,4/8/18 16:01,R_9EvDKoGxoNWvmJr,,,,,8.298095703,-62.71859741,anonymous,EN,1,44,11.203,17.018,18.699,2,3,2,0,0,9.634,0,,1,,11.692,118.637,240.257,8,in this video it is about several situations counted by the convicts,3,0,0,6.867,0,5,4,4,0,0,13.299,0,2,2,0,0,6.635,0,24970411
4/8/18 15:51,4/8/18 16:01,0,50.25.45.238,100,582,1,4/8/18 16:01,R_3oRc8ALwvt0OBzF,,,,,37.68080139,-82.34149933,anonymous,EN,2,18,6.92,9.892,11.338,3,4,2,3.709,6.031,7.444,2,1,,,237.052,326.555,373.264,3,"There is a storm front coming into southern california , coming from alaska down to southern la and lower.  lots of rain for the san bernadino area also. over one inch in some places. windy also",2,3.252,3.252,4.841,1,4,3,5,6.961,61.736,63.117,3,5,5,4.66,6.806,9.089,2,59321416
4/8/18 15:57,4/8/18 16:01,0,73.182.225.177,100,225,1,4/8/18 16:01,R_BAqsXzv9xcDroxH,,,,,41.30940247,-72.9240036,anonymous,EN,1,7,0.756,2.969,3.787,4,5,2,0.941,2.567,3.452,2,,,1,6.982,115.331,139.128,4,The united states military was sending more troops to Syria to assist rebel groups in the fight for Raqqa against ISIS.,1,1.039,1.039,4.197,1,1,2,2,1.539,5.547,8.824,3,5,5,1.665,4.124,8.015,3,76941142
4/8/18 15:56,4/8/18 16:01,0,72.186.22.172,100,326,1,4/8/18 16:01,R_39kREfube5iG50t,,,,,28.06190491,-81.70709991,anonymous,EN,2,10,3.701,7.396,11.035,3,5,2,3.376,6.902,10.771,2,1,,,193.268,193.268,195.122,1,"The news story was describing the upcoming weather for Southern California. The area was expecting lots of rain, plus some flash flood warnings. ",2,3.47,4.725,6.978,2,1,2,3,7.037,16.486,19.576,4,4,5,5.096,12.634,14.74,2,66394593
4/8/18 15:55,4/8/18 16:01,0,75.76.226.106,100,332,1,4/8/18 16:01,R_1kMnibCRdkahYLK,,,,,33.48039246,-82.09410095,anonymous,EN,2,11,0.818,1.512,7.437,4,3,2,2.024,6.217,6.93,5,1,,,81.622,229.363,230.377,19,The news topic that was discussed was the weather in different areas in California.,2,2.669,2.677,4.099,2,3,3,4,5.99,15.815,16.959,11,5,5,3.547,7.883,8.51,6,72703843
